doc,w,z,word
189,108,0,ger
190,484,0,skrift
190,107,3,bild
190,202,3,eller
190,113,3,andra
190,135,2,medier
190,38,6,som
190,162,5,vill
190,109,8,del
191,7,2,det
191,28,5,har
191,138,1,framgått
191,3,5,massmedia
191,6,9,att
191,54,2,den
191,38,8,som
191,51,8,inte
191,256,1,ägnar
192,485,2,litet
192,2,3,uppgifter
192,3,2,massmedia
192,486,2,resultatet
193,487,3,noterat
193,109,5,del
193,3,9,massmedia
193,38,2,som
193,28,2,har
193,254,2,sett
193,488,4,dramatiska
194,152,3,senare
194,56,2,tid
194,343,2,uppmärksammats
194,3,5,massmedia
194,98,5,jag
194,54,4,den
195,25,6,och
195,113,8,andra
195,3,8,massmedia
195,489,8,uttryckt
195,326,6,sin
195,156,7,över
195,490,2,regeringens
196,491,7,föranledd
196,14,2,ett
196,372,2,uttalande
196,3,2,massmedia
196,1,2,enligt
196,7,7,det
196,492,3,uttalandet
196,493,7,statsrådet
197,7,7,det
197,82,1,här
197,492,7,uttalandet
197,3,7,massmedia
197,126,1,kan
197,98,7,jag
197,160,7,varje
197,0,7,fall
198,81,5,press
198,34,5,från
198,25,1,och
198,3,2,massmedia
198,25,5,och
198,151,1,mot
198,494,1,bakgrund
198,495,1,starka
199,496,0,lika
199,471,9,väl
199,38,0,som
199,98,0,jag
199,48,0,följt
199,3,9,massmedia
199,25,8,och
199,296,0,läst
199,497,2,konsekvenser
200,498,4,tillfälle
200,1,4,enligt
200,3,9,massmedia
200,499,4,sagt
200,6,9,att
200,126,2,kan
200,500,1,leda
201,158,7,sätt
201,6,1,att
201,501,7,medborgarna
201,25,7,och
201,3,7,massmedia
201,51,7,inte
201,364,5,skall
201,7,8,det
202,502,4,val
202,305,4,rad
202,503,2,internationella
202,3,2,massmedia
202,38,2,som
202,28,2,har
202,469,2,hög
202,28,3,har
203,210,0,stor
203,504,7,utsträckning
203,28,8,har
203,144,2,förekommit
203,3,0,massmedia
203,119,2,under
203,466,8,hösten
203,505,8,praktiskt
203,506,7,taget
203,507,1,samtliga
204,508,8,per
204,47,8,många
204,58,2,media
204,6,9,att
204,509,8,komma
204,142,7,till
204,510,0,tals
205,2,1,uppgifter
205,38,6,som
205,144,3,förekommit
205,143,8,vissa
205,3,3,massmedia
205,25,3,och
205,38,3,som
205,303,5,upprepade
206,3,8,massmedia
206,25,2,och
206,126,8,kan
206,17,6,detta
207,511,5,kammaren
207,25,0,och
207,241,0,våra
207,3,5,massmedia
207,54,4,den
207,512,0,diskussionen
207,513,0,givetvis
207,514,5,ihop
208,202,6,eller
208,193,6,svenska
208,3,2,massmedia
208,25,6,och
208,7,4,det
208,28,6,har
208,326,6,sin
208,515,4,speciella
209,187,2,information
209,3,7,massmedia
209,25,2,och
209,516,2,organisationer
210,517,8,bra
210,518,7,filmen
210,14,8,ett
210,15,7,medium
210,38,7,som
210,161,0,dag
210,449,0,alldeles
211,242,3,fråga
211,442,4,alla
211,135,5,medier
211,38,6,som
211,126,7,kan
211,519,5,särskild
211,520,6,betydelse
212,199,7,möjligheter
212,6,7,att
212,3,2,massmedia
212,328,2,särskilt
212,521,0,dem
212,38,2,som
212,28,2,har
213,145,8,sig
213,29,5,där
213,28,1,har
213,3,1,massmedia
213,522,8,skolor
213,523,8,föreningar
213,25,8,och
213,524,1,kommuner
214,525,3,analysera
214,25,6,och
214,134,6,nya
214,526,9,mediernas
214,25,6,och
214,199,0,möjligheter
214,167,9,med
215,134,5,nya
215,527,9,medierna
215,135,5,medier
215,38,3,som
215,108,8,ger
215,53,5,oss
216,528,7,grund
216,526,3,mediernas
216,529,9,karaktär
216,24,7,ekonomiska
217,530,9,nästan
217,531,9,rörande
217,532,8,ordalag
217,533,1,beskrivs
217,17,8,detta
217,15,7,medium
217,38,3,som
217,105,1,något
217,534,7,slags
217,535,9,massmedial
218,15,0,medium
218,38,3,som
218,105,7,något
218,534,8,slags
218,535,8,massmedial
218,38,7,som
218,99,5,man
218,43,8,måste
218,536,0,skydda
219,537,6,videogram
219,538,6,jämförelse
219,167,6,med
219,113,6,andra
219,58,6,media
219,38,2,som
219,376,7,gör
219,6,8,att
220,539,0,motion
220,518,8,filmen
220,14,1,ett
220,15,0,medium
220,167,8,med
220,210,5,stor
220,540,5,genomslagskraft
220,38,0,som
221,6,8,att
221,16,3,just
221,25,9,och
221,113,9,andra
221,541,9,massmediala
221,167,3,med
221,413,6,deras
221,129,9,stora
221,24,1,ekonomiska
222,361,1,någonting
222,38,7,som
222,98,1,jag
222,97,3,tycker
222,6,1,att
222,3,5,massmedia
222,28,1,har
222,248,5,anledning
222,6,1,att
222,542,1,uppmärksamma
222,99,7,man
223,3,1,massmedia
223,167,9,med
223,543,5,påståenden
223,6,6,att
223,99,9,man
224,113,3,andra
224,18,5,sammanhang
224,51,3,inte
224,128,1,minst
224,3,5,massmedia
224,25,9,och
224,113,5,andra
224,428,3,håll
224,544,3,uppmärksamheten
225,1,7,enligt
225,3,7,massmedia
225,20,7,när
225,7,5,det
225,21,7,gäller
226,242,5,fråga
226,545,5,tillträde
226,142,5,till
226,58,5,media
226,546,5,härvidlag
226,547,4,råder
226,7,3,det
226,342,5,ingen
227,548,3,tvivel
227,146,3,mellan
227,549,7,partierna
227,231,3,dessa
227,135,3,medier
227,550,1,når
227,210,7,stor
227,109,1,del
228,25,1,och
228,25,7,och
228,3,1,massmedia
228,145,2,sig
228,551,4,regel
228,424,4,vid
229,28,6,har
229,6,1,att
229,167,6,med
229,35,1,massmedias
229,552,7,behandling
229,357,1,sedan
230,409,1,glädjande
230,25,6,och
230,98,8,jag
230,406,7,hoppas
230,6,0,att
230,3,0,massmedia
230,82,1,här
230,470,0,känner
230,438,0,sitt
230,350,8,ansvar
230,35,0,massmedias
231,3,1,massmedia
231,82,8,här
231,470,3,känner
231,438,9,sitt
231,350,3,ansvar
231,35,3,massmedias
231,155,1,referat
231,54,9,den
231,61,1,debatten
232,232,5,riksdagsledamöter
232,215,3,var
232,7,7,det
232,38,3,som
232,3,2,massmedia
232,145,6,sig
232,424,4,vid
232,54,7,den
232,553,3,socialdemokratiska
233,17,0,detta
233,225,1,sade
233,3,7,massmedia
233,51,1,inte
233,191,0,mycket
233,46,1,för
233,183,1,någon
234,310,2,grad
234,290,5,även
234,554,8,politikerna
234,3,5,massmedia
234,25,8,och
234,99,8,man
234,101,8,utvecklas
235,38,9,som
235,95,9,kommer
235,142,0,till
235,555,0,uttryck
235,3,5,massmedia
235,173,9,egna
235,235,9,uttalanden
236,2,8,uppgifter
236,38,2,som
236,28,3,har
236,144,2,förekommit
236,3,4,massmedia
236,34,6,från
236,36,2,sida
237,1,7,enligt
237,3,3,massmedia
237,70,7,nyligen
237,556,7,rapport
237,74,7,ofta
238,210,7,stor
238,242,1,fråga
238,51,1,inte
238,128,0,minst
238,3,6,massmedia
238,19,0,eftersom
238,557,4,läget
238,558,0,hela
239,20,7,när
239,7,8,det
239,28,8,har
239,46,8,för
239,3,8,massmedia
239,85,8,men
239,276,0,går
240,28,1,har
240,347,1,flera
240,0,2,fall
240,343,2,uppmärksammats
240,3,1,massmedia
240,29,1,där
240,119,2,under
240,559,2,upprörande
240,560,1,former
241,38,2,som
241,34,4,från
241,3,4,massmedia
241,376,3,gör
241,6,4,att
241,47,9,många
241,561,4,säkerligen
241,562,4,ställer
242,17,5,detta
242,11,5,olika
242,158,2,sätt
242,3,2,massmedia
242,25,0,och
242,85,0,men
243,297,5,tagit
243,109,9,del
243,3,5,massmedia
243,85,0,men
243,563,8,herr
243,564,0,talman
243,98,5,jag
243,162,5,vill
244,80,4,också
244,1,2,enligt
244,2,5,uppgifter
244,3,4,massmedia
244,14,1,ett
244,565,5,förbud
244,566,1,god
245,567,1,kampanj
245,172,3,via
245,81,4,press
245,25,4,och
245,3,0,massmedia
245,25,3,och
245,568,3,redovisar
245,205,4,pågående
245,569,6,samt
246,38,7,som
246,46,1,för
246,3,1,massmedia
246,570,3,uttryckte
246,571,9,företrädare
246,46,6,för
246,193,6,svenska
246,40,7,företag
247,572,9,båda
247,3,9,massmedia
247,176,9,angående
247,16,3,just
247,54,9,den
247,134,0,nya
247,573,9,lagstiftningen
248,260,9,debatt
248,38,9,som
248,65,1,pågår
248,3,5,massmedia
248,355,9,vore
248,7,9,det
248,517,9,bra
248,458,9,socialministern
249,195,1,vad
249,98,8,jag
249,28,5,har
249,499,1,sagt
249,142,1,till
249,3,1,massmedia
249,25,6,och
249,98,5,jag
249,28,1,har
249,574,1,förstått
249,6,6,att
250,7,8,det
250,51,0,inte
250,547,4,råder
250,183,4,någon
250,575,4,missuppfattning
250,3,4,massmedia
250,28,4,har
250,576,4,gett
250,53,8,oss
250,107,4,bild
251,7,0,det
251,191,9,mycket
251,6,2,att
251,3,2,massmedia
251,577,0,liksom
251,80,4,också
251,571,1,företrädare
251,46,9,för
251,475,1,regeringen
252,578,8,långa
252,38,3,som
252,3,3,massmedia
252,579,4,förekomma
252,143,3,vissa
252,580,3,ärenden
253,581,5,finnas
253,432,3,hos
253,193,5,svenska
253,3,9,massmedia
253,6,5,att
253,582,9,tala
253,20,9,när
253,7,3,det
254,54,9,den
254,6,0,att
254,345,0,myndigheter
254,25,5,och
254,3,0,massmedia
254,583,6,försöker
254,105,6,något
254,20,0,när
254,7,2,det
255,584,2,därför
255,142,2,till
255,386,2,både
255,585,2,rättsväsen
255,25,2,och
255,3,2,massmedia
255,6,2,att
255,582,3,tala
255,98,5,jag
256,50,3,finns
256,7,3,det
256,105,7,något
256,197,8,exempel
256,34,3,från
256,3,6,massmedia
256,29,1,där
256,38,3,som
257,98,5,jag
257,61,4,debatten
257,3,8,massmedia
257,586,1,kunde
257,587,1,mer
257,588,3,vilka
258,589,1,uppfattas
258,51,1,inte
258,483,5,bara
258,3,4,massmedia
258,79,1,utan
258,80,4,också
259,167,5,med
259,25,5,och
259,3,8,massmedia
259,46,4,för
259,6,0,att
259,590,1,makten
259,34,3,från
260,82,0,här
260,142,0,till
260,245,6,massmedier
260,25,9,och
261,563,2,herr
261,564,8,talman
261,3,2,massmedia
261,25,0,och
261,109,1,del
262,71,8,genom
262,25,4,och
262,591,9,borgerliga
262,3,5,massmedia
262,95,1,kommer
262,561,1,säkerligen
262,6,1,att
262,592,7,fortsätta
262,7,9,det
263,54,9,den
263,593,9,förmåga
263,168,9,politiker
263,3,9,massmedia
263,25,9,och
263,113,9,andra
263,54,3,den
264,142,4,till
264,195,2,vad
264,38,3,som
264,594,9,sägs
264,3,9,massmedia
264,366,3,radio
264,25,9,och
264,25,3,och
265,595,1,fortsätter
265,20,8,när
265,3,1,massmedia
265,25,1,och
265,54,7,den
265,596,2,politiska
265,61,1,debatten
266,38,2,som
266,144,7,förekommit
266,25,9,och
266,392,9,förekommer
266,3,2,massmedia
266,17,2,detta
267,597,9,kulturen
267,522,9,skolor
267,3,5,massmedia
267,25,3,och
267,598,5,fritid
268,38,7,som
268,599,2,drar
268,145,0,sig
268,35,4,massmedias
268,33,2,intresse
268,95,0,kommer
268,6,2,att
268,247,7,vara
269,38,2,som
269,189,6,får
269,62,2,sina
269,600,5,informationer
269,172,5,via
269,3,2,massmedia
269,126,2,kan
269,54,2,den
269,601,2,uppfattningen
269,85,2,men
270,54,1,den
270,28,1,har
270,299,8,fått
270,3,1,massmedia
270,25,1,och
270,602,3,debatter
270,82,5,här
271,396,0,rör
271,198,1,vägen
271,136,3,ser
271,99,0,man
271,142,0,till
271,3,2,massmedia
271,603,1,tycks
271,247,3,vara
272,604,6,tyvärr
272,80,4,också
272,143,9,vissa
272,3,6,massmedia
272,148,9,bland
273,167,8,med
273,185,9,rätt
273,15,7,medium
273,6,7,att
273,28,1,har
274,588,5,vilka
274,193,5,svenska
274,3,5,massmedia
274,38,5,som
274,25,1,och
275,605,8,fick
275,606,8,brett
275,374,8,utrymme
275,442,4,alla
275,3,7,massmedia
275,274,4,hade
275,79,4,utan
275,548,4,tvivel
276,46,1,för
276,54,1,den
276,187,1,information
276,142,2,till
276,3,1,massmedia
276,25,9,och
276,346,9,allmänhet
276,38,3,som
276,7,1,det
277,99,0,man
277,353,7,tar
277,109,7,del
277,35,3,massmedias
277,25,9,och
277,591,7,borgerliga
277,607,3,agerande
278,38,1,som
278,143,3,vissa
278,428,1,håll
278,3,2,massmedia
278,608,8,bedrivs
278,451,5,kring
278,28,3,har
278,63,7,frågor
279,281,5,nämligen
279,6,0,att
279,7,1,det
279,3,5,massmedia
279,274,9,hade
279,144,2,förekommit
279,609,5,mängd
279,2,5,uppgifter
280,610,5,bättre
280,112,2,tidningar
280,25,1,och
280,611,5,övriga
280,3,2,massmedia
280,99,2,man
280,612,1,gång
280,612,1,gång
281,257,8,främst
281,613,2,beslutsfattare
281,614,8,ledare
281,25,3,och
281,3,4,massmedia
281,51,2,inte
281,133,2,blir
281,202,3,eller
282,521,7,dem
282,38,6,som
282,615,0,mest
282,3,9,massmedia
282,25,9,och
282,38,1,som
282,376,7,gör
283,167,4,med
283,187,4,information
283,71,1,genom
283,3,3,massmedia
283,25,1,och
283,616,8,skolorna
283,43,1,måste
283,80,1,också
284,617,0,landet
284,51,5,inte
284,483,7,bara
284,3,5,massmedia
284,79,5,utan
284,424,8,vid
284,442,5,alla
284,618,5,möjliga
284,619,7,tillfällen
285,434,9,riktigt
285,158,8,sätt
285,71,4,genom
285,3,2,massmedia
285,620,4,föra
285,621,9,förslag
285,25,9,och
285,622,8,kunskaper
286,2,3,uppgifter
286,38,3,som
286,144,2,förekommit
286,3,1,massmedia
286,70,1,nyligen
286,6,3,att
287,51,4,inte
287,390,4,slut
287,167,4,med
287,17,0,detta
287,3,4,massmedia
287,43,4,måste
287,623,4,bli
287,213,4,föremål
287,46,4,för
287,624,4,demokratisk
288,6,1,att
288,156,1,över
288,3,1,massmedia
288,133,8,blir
289,25,9,och
289,625,9,korrekt
289,187,9,information
289,7,9,det
289,120,9,massmediernas
289,350,3,ansvar
289,6,9,att
289,626,6,garantera
289,54,3,den
289,627,3,rätten
290,628,5,stå
290,629,0,fria
290,34,2,från
290,11,5,olika
290,120,1,massmediernas
290,465,0,frihet
290,204,2,hotas
290,80,1,också
291,54,1,den
291,38,0,som
291,630,0,ges
291,3,9,massmedia
291,51,0,inte
291,133,0,blir
291,202,5,eller
292,496,2,lika
292,485,2,litet
292,320,3,inom
292,245,6,massmedier
292,38,0,som
292,320,8,inom
292,106,9,annan
292,577,0,liksom
293,631,3,dominerande
293,177,3,ställning
293,11,3,olika
293,135,3,medier
293,34,3,från
293,7,5,det
294,133,3,blir
294,14,1,ett
294,632,4,hot
294,151,1,mot
294,120,1,massmediernas
294,199,0,möjligheter
294,6,3,att
294,62,0,sina
294,633,3,demokratiska
295,6,8,att
295,156,7,över
295,3,1,massmedia
295,133,8,blir
295,25,8,och
295,7,8,det
296,496,1,lika
296,485,2,litet
296,320,3,inom
296,245,2,massmedier
296,38,3,som
296,320,3,inom
296,106,2,annan
296,577,2,liksom
297,631,1,dominerande
297,177,3,ställning
297,11,1,olika
297,135,1,medier
297,563,3,herr
297,393,6,svensson
297,215,3,var
297,191,3,mycket
298,496,0,lika
298,485,9,litet
298,320,9,inom
298,245,9,massmedier
298,38,3,som
298,320,8,inom
298,106,9,annan
298,98,3,jag
299,485,2,litet
299,17,1,detta
299,3,2,massmedia
299,6,5,att
299,634,4,åtskilliga
299,231,4,dessa
299,443,5,människor
300,1,3,enligt
300,2,6,uppgifter
300,34,3,från
300,3,5,massmedia
300,239,6,antalet
300,142,1,till
300,156,7,över
301,191,7,mycket
301,210,0,stor
301,412,8,hjälp
301,3,8,massmedia
301,25,8,och
301,7,0,det
301,51,8,inte
301,79,1,utan
302,3,2,massmedia
302,85,8,men
302,189,0,får
302,51,2,inte
302,635,2,reda
303,14,5,ett
303,636,5,enda
303,3,5,massmedia
303,637,5,undersökningar
303,38,5,som
303,454,5,pekar
304,38,0,som
304,28,3,har
304,299,0,fått
304,638,7,plats
304,3,0,massmedia
304,98,0,jag
304,352,4,vet
304,6,0,att
304,99,0,man
304,639,2,försökt
305,99,7,man
305,639,2,försökt
305,638,7,plats
305,3,9,massmedia
305,46,3,för
305,82,8,här
305,113,8,andra
306,7,8,det
306,158,8,sätt
306,137,7,vilket
306,3,7,massmedia
306,202,1,eller
306,640,1,kanske
306,7,8,det
307,7,7,det
307,405,7,varit
307,3,7,massmedia
307,112,0,tidningar
307,25,0,och
307,366,8,radio
307,46,2,för
308,6,9,att
308,6,1,att
308,3,8,massmedia
308,85,8,men
308,290,0,även
308,641,0,emellan
308,603,8,tycks
309,211,0,uppmärksamhet
309,642,4,dagspress
309,25,8,och
309,113,1,andra
309,3,9,massmedia
309,98,3,jag
309,643,0,utgår
309,644,7,ifrån
309,6,1,att
310,642,4,dagspress
310,25,5,och
310,113,7,andra
310,3,4,massmedia
310,604,4,tyvärr
310,28,4,har
310,54,4,den
310,419,2,informationen
310,405,7,varit
311,645,0,demokratin
311,646,0,beroende
311,6,0,att
311,3,7,massmedia
311,476,7,arbetar
311,624,0,demokratisk
311,25,0,och
312,202,5,eller
312,245,5,massmedier
312,7,7,det
312,214,4,förslaget
312,28,3,har
313,51,2,inte
313,343,2,uppmärksammats
313,328,4,särskilt
313,191,2,mycket
313,3,8,massmedia
313,85,8,men
313,38,4,som
313,98,7,jag
313,97,7,tycker
313,647,7,förtjänar
314,76,4,tillbaka
314,648,7,getts
314,253,8,stort
314,374,9,utrymme
314,3,1,massmedia
314,46,2,för
314,260,5,debatt
314,54,1,den
315,6,9,att
315,54,2,den
315,3,5,massmedia
315,28,5,har
315,25,8,och
315,7,3,det
316,7,1,det
316,649,1,effektivaste
316,442,1,alla
316,3,1,massmedia
316,20,7,när
316,7,7,det
316,21,7,gäller
316,650,4,påverkan
316,7,1,det
317,651,8,liknande
317,38,8,som
317,25,8,och
317,113,8,andra
317,3,8,massmedia
317,652,9,förmedlar
317,28,9,har
317,653,8,motionen
318,38,1,som
318,95,1,kommer
318,142,1,till
318,555,1,uttryck
318,71,4,genom
318,245,1,massmedier
318,25,1,och
318,71,4,genom
318,11,1,olika
318,563,5,herr
319,28,1,har
319,80,3,också
319,654,0,kommit
319,655,3,närmast
319,34,3,från
319,3,3,massmedia
319,290,7,även
319,218,3,dagens
319,260,3,debatt
319,28,3,har
320,20,0,när
320,7,2,det
320,21,6,gäller
320,25,2,och
320,3,1,massmedia
320,28,2,har
320,405,9,varit
320,167,1,med
320,656,4,felaktiga
321,193,7,svenska
321,3,1,massmedia
321,28,1,har
321,7,7,det
321,86,9,ändå
321,648,2,getts
322,405,7,varit
322,290,6,även
322,3,7,massmedia
322,370,7,sverige
322,191,7,mycket
323,110,5,tidigare
323,137,2,vilket
323,657,1,viktigt
323,46,1,för
323,35,9,massmedias
323,658,9,rapportering
323,25,6,och
323,46,6,för
323,187,1,information
324,563,5,herr
324,215,9,var
324,3,9,massmedia
324,126,7,kan
324,109,1,del
325,20,7,när
325,7,2,det
325,21,0,gäller
325,601,0,uppfattningen
325,6,8,att
325,3,0,massmedia
325,150,0,bör
325,216,0,rapportera
326,161,6,dag
326,659,2,nytt
326,3,7,massmedia
326,561,6,säkerligen
326,109,6,del
327,660,9,goda
327,167,9,med
327,38,1,som
327,3,5,massmedia
327,661,5,tydligen
327,28,5,har
327,231,7,dessa
327,662,5,dagar
328,6,0,att
328,11,5,olika
328,443,5,människor
328,663,0,grupper
328,25,5,och
328,135,0,medier
328,353,0,tar
328,142,5,till
328,326,0,sin
328,91,8,uppgift
328,6,0,att
329,253,1,stort
329,33,9,intresse
329,148,1,bland
329,346,9,allmänhet
329,25,1,och
329,3,0,massmedia
329,664,3,orsaken
329,47,9,många
329,665,1,gånger
330,117,5,riksdagen
330,71,5,genom
330,35,6,massmedias
330,666,5,försorg
330,189,4,får
330,667,4,människorna
330,357,5,sedan
330,668,4,veta
331,669,5,utfrågningar
331,670,5,såsom
331,46,5,för
331,3,5,massmedia
331,19,5,eftersom
331,99,7,man
331,51,5,inte
331,568,5,redovisar
331,521,3,dem
332,7,9,det
332,657,9,viktigt
332,6,9,att
332,81,0,press
332,25,5,och
332,3,0,massmedia
332,189,0,får
332,109,9,del
333,110,2,tidigare
333,671,2,diskuterats
333,71,2,genom
333,120,2,massmediernas
333,173,9,egna
333,251,2,insatser
333,672,9,vårt
333,673,2,öppna
334,46,0,för
334,674,7,samband
334,167,7,med
334,120,4,massmediernas
334,121,7,bevakning
334,231,7,dessa
334,63,7,frågor
334,85,0,men
335,675,9,utskotten
335,95,7,kommer
335,6,7,att
335,676,7,ske
335,120,4,massmediernas
335,677,9,villkor
335,675,9,utskotten
335,95,0,kommer
335,51,7,inte
335,6,0,att
336,80,8,också
336,189,6,får
336,678,2,svara
336,120,1,massmediernas
336,677,1,villkor
336,20,6,när
336,98,2,jag
336,679,6,hör
336,563,9,herr
337,669,6,utfrågningar
337,680,6,förhållande
337,142,6,till
337,120,9,massmediernas
337,83,0,frågorna
337,136,6,ser
337,98,2,jag
338,136,4,ser
338,98,7,jag
338,236,2,risk
338,34,6,från
338,120,6,massmediernas
338,157,4,synpunkt
338,246,4,skulle
338,6,6,att
339,67,7,diskussion
339,120,4,massmediernas
339,677,8,villkor
339,357,6,sedan
339,126,8,kan
339,7,5,det
339,471,8,väl
340,34,5,från
340,675,5,utskotten
340,246,5,skulle
340,676,5,ske
340,120,6,massmediernas
340,677,5,villkor
340,268,5,osv
340,98,7,jag
340,681,9,förstår
340,69,7,verkligen
341,393,1,svensson
341,162,1,vill
341,260,7,debatt
341,120,1,massmediernas
341,677,6,villkor
341,682,6,massmedierna
341,151,4,mot
341,118,1,offentlighet
342,151,1,mot
342,118,1,offentlighet
342,7,4,det
342,120,4,massmediernas
342,677,9,villkor
342,6,6,att
342,675,2,utskotten
342,364,2,skall
342,317,6,hålla
343,7,7,det
343,683,8,sättet
343,50,3,finns
343,7,8,det
343,684,3,några
343,245,3,massmedier
343,685,3,länder
343,38,7,som
343,28,1,har
344,99,1,man
344,620,7,föra
344,67,7,diskussion
344,120,1,massmediernas
344,677,1,villkor
344,686,1,öppet
344,38,6,som
344,687,1,möjligt
345,98,5,jag
345,483,5,bara
345,246,1,skulle
345,582,5,tala
345,34,5,från
345,120,1,massmediernas
345,157,7,synpunkt
345,19,5,eftersom
345,99,5,man
345,603,4,tycks
345,247,5,vara
346,20,4,när
346,30,9,han
346,670,4,såsom
346,46,9,för
346,3,7,massmedia
346,225,7,sade
346,162,9,vill
347,7,1,det
347,14,3,ett
347,688,4,stöd
347,46,3,för
347,3,0,massmedia
347,689,3,offentliga
348,6,3,att
348,7,3,det
348,34,3,från
348,35,8,massmedias
348,669,3,utfrågningar
348,157,8,synpunkt
348,43,8,måste
348,247,3,vara
348,610,8,bättre
349,175,1,områden
349,569,8,samt
349,690,1,medverkar
349,3,7,massmedia
350,691,1,personligen
350,98,2,jag
350,172,4,via
350,3,4,massmedia
350,25,9,och
350,98,8,jag
350,212,5,blev
350,149,4,allmänheten
351,241,8,våra
351,345,6,myndigheter
351,25,6,och
351,113,8,andra
351,3,8,massmedia
351,352,2,vet
351,179,9,redan
351,7,9,det
352,38,7,som
352,692,0,presenterats
352,12,4,framför
352,13,0,allt
352,3,4,massmedia
352,21,0,gäller
352,0,7,fall
352,38,0,som
353,38,7,som
353,307,0,väckt
353,693,7,betydande
353,211,4,uppmärksamhet
353,3,2,massmedia
353,7,1,det
353,694,1,självklart
353,6,5,att
354,202,4,eller
354,14,2,ett
354,695,4,rent
354,15,9,medium
354,696,9,jämfört
354,167,5,med
354,99,9,man
355,324,8,våldet
355,3,9,massmedia
355,25,9,och
355,28,2,har
355,226,1,mig
356,224,8,inför
356,3,0,massmedia
356,324,3,våldet
356,697,9,behandlas
356,3,2,massmedia
357,3,5,massmedia
357,324,3,våldet
357,697,9,behandlas
357,3,9,massmedia
357,112,6,tidningar
357,366,6,radio
357,25,6,och
357,577,9,liksom
358,326,0,sin
358,698,0,vardag
358,79,1,utan
358,6,0,att
358,3,9,massmedia
358,411,8,behöver
358,699,0,stället
359,699,3,stället
359,429,1,borde
359,3,4,massmedia
359,247,4,vara
359,700,4,utbudet
360,6,0,att
360,701,6,våld
360,3,0,massmedia
360,7,1,det
360,702,6,forskare
360,703,8,numera
361,193,0,svenska
361,219,3,samhälle
361,411,3,behöver
361,51,7,inte
361,3,0,massmedia
361,237,3,ytterligare
361,167,4,med
362,704,4,känt
362,25,3,och
362,705,1,diskuterat
362,148,4,bland
362,149,4,allmänheten
362,3,5,massmedia
362,706,5,partier
362,516,3,organisationer
362,25,5,och
362,113,5,andra
362,189,4,får
363,621,9,förslag
363,142,3,till
363,142,0,till
363,134,2,nya
363,135,2,medier
363,7,2,det
363,38,2,som
363,50,6,finns
364,354,4,upp
364,591,9,borgerliga
364,3,4,massmedia
364,25,9,och
364,299,4,fått
364,688,9,stöd
364,344,5,såväl
365,210,7,stor
365,211,4,uppmärksamhet
365,51,4,inte
365,128,1,minst
365,3,1,massmedia
365,71,9,genom
365,326,7,sin
365,6,7,att
366,161,2,dag
366,28,2,har
366,71,3,genom
366,3,2,massmedia
366,299,2,fått
366,707,5,meddelande
366,6,2,att
367,7,5,det
367,584,2,därför
367,708,2,naturligt
367,6,5,att
367,3,9,massmedia
367,709,5,området
367,710,2,uppmärksammat
367,54,5,den
367,82,5,här
368,16,3,just
368,231,7,dessa
368,662,9,dagar
368,71,7,genom
368,3,9,massmedia
368,299,9,fått
368,131,1,besked
368,231,9,dessa
369,33,7,intresse
