doc,w,target,pos,year,mop_id,file_path
102,motståndare går att tysta genom att man själv vägrar tala strävan efter opartiskhet och balans är självklar inom ett medium som televisionen men den får inte drivas till ett på bekostnad av medborgarnas rätt till väsentliga och,medium,19,1979,anders_bjorck_a4ffb4,../riksdagen-corpus/corpus/197980/prot-197980--102.xml
103,om man inte är vid men jag vill understryka att de är oerhört kraftiga i sak och hur massmedia utnyttjar våldet är inte någon fråga särskilt inte när det gäller barn barnen ser ju på de flesta program,massmedia,18,1979,olle_goransson_6e1f4a,../riksdagen-corpus/corpus/197980/prot-197980--102.xml
104,inte fylla hela sin uppgift nu skulle medborgare med ett angeläget budskap ges möjlighet att göra sin röst hörd och mediet skulle vara särskilt för grupper de beslut som fattas i stat kommun näringsliv och organisationer skulle kritiskt granskas,mediet,20,1979,karl-eric_norrby_02e3ec,../riksdagen-corpus/corpus/197980/prot-197980--102.xml
105,i och för sig uppgift som inte får lämnas ut fritt enligt i tryckfrihetsförordningen kan representanter för massmedier sådana angrepp på meddelarfriheten som också präglas av stor okunnighet om dess innebörd framförs i vad jag nästan vill kalla,massmedier,17,1979,jorn_svensson_f012c5,../riksdagen-corpus/corpus/197980/prot-197980--102.xml
106,den s k meddelarfriheten den innebär att i vissa fall inom områden som i princip omfattas av tystnadsplikt till massmedia kan lämna uppgifter för publicering det är en utifrån och principiell synpunkt märklig ordning det måste vi erkänna men,massmedia,19,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--102.xml
107,principiell synpunkt märklig ordning det måste vi erkänna men den har kommit att allmänt betraktas som ett värdefullt led i massmedias bevakning av myndigheternas arbete och den har menar man bidragit till att sanera området för och spekulationer från,massmedias,20,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--102.xml
108,bevakning av myndigheternas arbete och den har menar man bidragit till att sanera området för och spekulationer från massmedias sida eftersom journalisterna har kunnat få uppgifter om hur det verkligen förhåller sig vilka områden som kommit att omfattas av,massmedias,18,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--102.xml
109,är väldigt viktigt att hålla i minnet det är alltså som själv avgör om han vill ge till massmedia för publicering eller ej det är inte min avsikt att här kommentera alla de motioner som eller de förslag,massmedia,18,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--102.xml
110,kan göra nödvändiga själva vi har här i kammaren haft en debatt om förbud mot av kvinnor och massmedia har haft uppgifter om att denna kan förekomma i vårt land anses i många länder som en klar,massmedia,18,1979,alexander_chrisopoulos_55fd45,../riksdagen-corpus/corpus/197980/prot-197980--127.xml
111,ganska mycket efter olika metoder för att kunna göra detta tv och radio här men att använda dessa medier är ingen metod för att bryta isolering det är kanske en metod för att i svenska men jag,medier,18,1979,alexander_chrisopoulos_55fd45,../riksdagen-corpus/corpus/197980/prot-197980--127.xml
112,faktum att missbruket sprider sig allt längre detta har ju också under senare tid uppmärksammats av såväl myndigheter massmedia som allmänhet flera initiativ till kampanjer mot har tagits och det är nödvändigt vad vi framför allt behöver är,massmedia,18,1979,britt_mogård_minister_1979,../riksdagen-corpus/corpus/197980/prot-197980--127.xml
113,är den här diskussionen i full gång och människorna engagerar sig i dessa frågeställningar jag vill också gärna säga att massmedia har ett ansvar att följa upp diskussionerna och sprida kunskap om innehåll jag ser ingen möjlighet till ytterligare information,massmedia,20,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--90.xml
114,de upplysningar som vi får fram men jag kan inte hålla med jordbruksministern helt och fullt när han talar om massmedias ansvar vi vet ju att vi i den här frågan liksom när det gäller alla andra stora frågor där det,massmedias,20,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--90.xml
115,gäller alla andra stora frågor där det råder betydande motsättningar i samhället inte kan förlita oss mycket på att massmedia tar upp vad som vore önskvärt att ta upp från allmän objektiv synpunkt om det nu skulle finnas ett sådant,massmedia,19,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--90.xml
116,kunnat göra några ytterligare från departementets sida det är dock sådant som får genomslag i debatten och i just massmedia då går det inte att informationen på samma sätt som när t ex enskilda personer för fram sina åsikter,massmedia,19,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--90.xml
117,mot de s k angola och vad var det vi såg och hörde om detta i svenska massmedia ja efter sedan jag hade ställt frågan då jag om att utrikesministern hade uttalat sig den november,massmedia,17,1979,par_granstedt_bdf643,../riksdagen-corpus/corpus/197980/prot-197980--47.xml
118,ett land som genomgår en demokratisk utveckling som den i uganda får mycket under tiden som detta speglas i massmedia men sedan glömmer man bort det jag hoppas att detta är någonting som begränsar sig till massmedia och att världens,massmedia,19,1979,bertil_mabrink_5cc2d8,../riksdagen-corpus/corpus/197980/prot-197980--47.xml
119,detta speglas i massmedia men sedan glömmer man bort det jag hoppas att detta är någonting som begränsar sig till massmedia och att världens regeringar och internationella inte gör likadant jag delar helt inger uppfattning att uganda behöver hjälp,massmedia,20,1979,bertil_mabrink_5cc2d8,../riksdagen-corpus/corpus/197980/prot-197980--47.xml
120,mycket utan jag sade att jag hoppas att det intresse för situationen i uganda som man kan iaktta i massmedia inte också skall gälla för de regeringar som har ett ansvar när det gäller den särskilda som inger,massmedia,19,1979,bertil_mabrink_5cc2d8,../riksdagen-corpus/corpus/197980/prot-197980--47.xml
121,lika mycket pengar som totalt får och kanske också lika mycket tid i television i radio och i andra massmedia det skulle ju skapa en i läget inför som inte är bra ur demokratisk synpunkt jag tror att,massmedia,19,1979,olof_palme_9cdd70,../riksdagen-corpus/corpus/197980/prot-197980--46.xml
122,en om hur pressen saker och ting och jag skulle naturligtvis kunna skylla på att massmedia har skildrat det här så att har beslutat att investera i en utvidgning av sin detta har,massmedia,15,1979,eva_winther_5a8be1,../riksdagen-corpus/corpus/197980/prot-197980--85.xml
123,och inga uländer kommer att tvingas eller har tvingats till så snart uppgifter hade förekommit i massmedia i sverige och i uländerna om att hade och börjat verksamheten anmälde sig och förslag om projekt,massmedia,16,1979,gertrud_sigurdsen_29fc1c,../riksdagen-corpus/corpus/197980/prot-197980--132.xml
124,tyckte redan då att detta slags debatt var både och nu den av kommunikationsministern i ett av massmedia i stort uttalande fick vi höra att regeringen var beredd att lösa in där de boende,massmedia,17,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--126.xml
125,dagspress eller om av i av om av i av massmedia i övrigt för att försvara sig återigen skall allmänheten ges uppfattningen att är av fastighetsägare som,massmedia,10,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--126.xml
126,i det här fallet passar tydligen den politiken bättre det är fel att säga att inte bereds utrymme i massmedia tidningarna gör ju sina bedömningar av nyheter dagens nyheter hade en stort där och enbart dessa kom,massmedia,19,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--126.xml
127,något företag kan ha varit om den föreslagna tidpunkten för den stora uppmärksamhet som detta ärende fått i massmedia och på annat sätt har också varit en garanti för att nått ut om att risk för en,massmedia,18,1979,knut_wachtmeister_d53cdb,../riksdagen-corpus/corpus/197980/prot-197980--44.xml
128,i betänkandet nr utgår man från kritik mot den som förts fram i den allmänna debatten alltså i massmedia tv radio och tidningar kritiken har gått ut på att säkerhetspolisen på ett sätt hanterat frågor om och,massmedia,18,1979,nils_berndtson_2bc1f1,../riksdagen-corpus/corpus/197980/prot-197980--44.xml
129,möjlighet att kontrollera fallet jag har inte talat med bengt gustavsson om just fallet med men jag har i massmedia hört honom säga att han har följt upp ärendet och att det också har behandlats korrekt jag tror för resten,massmedia,19,1979,nils_berndtson_2bc1f1,../riksdagen-corpus/corpus/197980/prot-197980--44.xml
130,ett litet land det är viktigt att hålla detta i minnet när vi diskuterar denna fråga de allra flesta västliga massmedia har konsekvent både krig och den som pågår det finns undantag men de är inte många däremot,massmedia,20,1979,bertil_mabrink_5cc2d8,../riksdagen-corpus/corpus/197980/prot-197980--44.xml
131,nu är slut så har man hela tiden senast förra hösten var det en vanlig uppfattning i dessa västliga massmedia att kriget nu var slut bara någon månad därefter militär själv att man på hade ett,massmedia,19,1979,bertil_mabrink_5cc2d8,../riksdagen-corpus/corpus/197980/prot-197980--44.xml
132,till för kritik jag har lagt märke till att det i den livliga debatt i detta ämne som förekommer i massmedia finns många svensson har alltså med åtskilliga utanför denna kammare som tror att detta med rätt att,massmedia,20,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--50.xml
133,regelmässigt får lägre i där det främst är kvinnorna som drabbas av den kollektiva i massmedia där ju kvinnorna oftast framställs som ett till eller som i familjen där merparten av faller,massmedia,15,1979,gunilla_andre_ae1b9e,../riksdagen-corpus/corpus/197980/prot-197980--79.xml
134,byggt ut vår senast nu i höst och på en del områden det gäller inte minst det som rör massmedia och yttrandefrihet pågår ett omfattande utredningsarbete men det är också så att det finns en del inslag i vår,massmedia,19,1979,nils_berndtson_2bc1f1,../riksdagen-corpus/corpus/197980/prot-197980--51.xml
135,herr talman den som bertil fiskesjö talade om har jag genom vissa massmedias sätt att skildra och den tillvaro som det ändå är fråga om och bertil fiskesjö ger faktiskt ett,massmedias,12,1979,anders_bjorck_272ee3,../riksdagen-corpus/corpus/197980/prot-197980--51.xml
136,den skall givetvis göras gärna redan nu när jag har tagit del av de uppgifter som tidningar och massmedia i övrigt oss med under de senaste dagarna och som kommit så mycken oro ute på några av,massmedia,18,1979,arne_lennart_inspektor_john_55badc,../riksdagen-corpus/corpus/197980/prot-197980--51.xml
137,används just i syfte att produkter på andra områden upplysningen om det planerade i spreds ju genom massmedias information annars är det inte så säkert att vi hade fått någon allmän debatt på den punkten heller men,massmedias,17,1979,svante_lundkvist_ede74d,../riksdagen-corpus/corpus/197980/prot-197980--131.xml
138,narkotika genom sveriges radio stimulera radiooch att behandla och man kan här göra följande parentes tänk om massmedia och sveriges radio ägnat den här frågan en av det intresse som de under senare tid har ägnat,massmedia,17,1979,marten_werner_628e80,../riksdagen-corpus/corpus/197980/prot-197980--109.xml
139,i en viktig jag tycker att det är värdefullt att notera de många unga människornas engagemang i detta arbete massmedia har också verkligen satsat på ett brett utbud t o m i en sådan utsträckning att många människor har tyckt,massmedia,19,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--109.xml
140,utbud t o m i en sådan utsträckning att många människor har tyckt att det har varit ett från massmedias sida men jag hoppas att vi skall kunna fånga upp en hel del av det starka engagemang som har funnits,massmedias,19,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--109.xml
